timestamp,2023-04-01_KERAGHARI_WEATHER_STATION_1,,,KERAGHARI_WEATHER_STATION_2,,,RATAMATE_WEATHER_STATION_1,,,RATAMATE_WEATHER_STATION_2,,,HELIPAD_WEATHER_STATION_1,,,HELIPAD_WEATHER_STATION_2,,,FOREBAY_WEATHER_STATION_1,,,FOREBAY_WEATHER_STATION_2,,,STAFF_QUARTER_WEATHER_STATION_1,,,STAFF_QUARTER_WEATHER_STATION_2,,,COFFEE_AREA_1_WEATHER_STATION_1,,,COFFEE_AREA_1_WEATHER_STATION_2,,,COFFEE_AREA_2_WEATHER_STATION_1,,,COFFEE_AREA_2_WEATHER_STATION_2,,
,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max
19-04-2023 12:00,794.33,762.38,776.37,767.99,769.29,781.66,793.1,776.56,793.42,771,762.89,784.89,562.06,546.84,559.27,760.53,743.77,755.84,735.96,730.56,743.35,752.83,740.52,754.99,752.23,735.13,746.41,766.75,749.29,759.14,699.48,683.53,698.13,751.63,740.96,749.05,901.38,888.1,906.65,839.67,830.14,854.37
19-04-2023 12:00,794.33,762.38,776.37,767.99,769.29,781.66,793.1,776.56,793.42,771,762.89,784.89,562.06,546.84,559.27,760.53,743.77,755.84,735.96,730.56,743.35,752.83,740.52,754.99,752.23,735.13,746.41,766.75,749.29,759.14,699.48,683.53,698.13,751.63,740.96,749.05,901.38,888.1,906.65,839.67,830.14,854.37
19-04-2023 13:00,760.48,754.67,776.73,725.96,753.03,794.27,749.17,761.07,801.57,721.56,748.23,783.49,513.18,532.27,554.77,706.55,717.3,746.77,689.18,690.83,734.37,688.11,704.51,732.91,735.88,719.53,749.93,726.98,722.18,759.7,648.74,675.7,706.4,689.09,708.91,758.31,820.19,843.26,876.15,775.87,789.17,824.9
19-04-2023 13:00,760.48,754.67,776.73,725.96,753.03,794.27,749.17,761.07,801.57,721.56,748.23,783.49,513.18,532.27,554.77,706.55,717.3,746.77,689.18,690.83,734.37,688.11,704.51,732.91,735.88,719.53,749.93,726.98,722.18,759.7,648.74,675.7,706.4,689.09,708.91,758.31,820.19,843.26,876.15,775.87,789.17,824.9
19-04-2023 14:00,615.69,629.75,662.43,617.31,632.67,659.41,628.51,647.26,677.99,579.65,609.43,639.65,435.69,450.63,470.71,591.82,598.86,627.16,578.8,590.35,622.87,559.69,594.49,649.16,593.88,620.37,643.87,572.39,604.01,633.42,491.4,552.15,620.44,535.65,580.08,630.6,656.73,723.75,779.89,607.27,677.58,754.22
19-04-2023 14:00,615.69,629.75,662.43,617.31,632.67,659.41,628.51,647.26,677.99,579.65,609.43,639.65,435.69,450.63,470.71,591.82,598.86,627.16,578.8,590.35,622.87,559.69,594.49,649.16,593.88,620.37,643.87,572.39,604.01,633.42,491.4,552.15,620.44,535.65,580.08,630.6,656.73,723.75,779.89,607.27,677.58,754.22
19-04-2023 15:00,427.77,441.34,460.58,434,472.18,505.9,454.53,484.91,519.94,401.87,445,471.28,325.07,346.08,359.58,421.25,450.2,474.18,424.34,446.33,471.87,396.46,432.7,450.23,439.58,465.9,480.98,420.63,456.83,474.49,357.27,389.7,407.27,379.68,399.11,423.35,473.11,504.98,523.34,438.6,464.28,480.67
19-04-2023 15:00,427.77,441.34,460.58,434,472.18,505.9,454.53,484.91,519.94,401.87,445,471.28,325.07,346.08,359.58,421.25,450.2,474.18,424.34,446.33,471.87,396.46,432.7,450.23,439.58,465.9,480.98,420.63,456.83,474.49,357.27,389.7,407.27,379.68,399.11,423.35,473.11,504.98,523.34,438.6,464.28,480.67
19-04-2023 16:00,296.73,315.82,344.56,290.26,357.24,382.83,318.33,365.42,404.89,145.25,230.97,350.69,209.45,262.1,271.34,268.21,331.95,355.62,267.04,324.83,338.12,237.94,301.26,317.49,286.92,339.27,353.81,271.78,326.78,341.42,235.65,279.63,295.88,249.86,276.35,304.19,310.37,367.72,394.79,281.16,336.53,362.54
19-04-2023 16:00,296.73,315.82,344.56,290.26,357.24,382.83,318.33,365.42,404.89,145.25,230.97,350.69,209.45,262.1,271.34,268.21,331.95,355.62,267.04,324.83,338.12,237.94,301.26,317.49,286.92,339.27,353.81,271.78,326.78,341.42,235.65,279.63,295.88,249.86,276.35,304.19,310.37,367.72,394.79,281.16,336.53,362.54
19-04-2023 17:00,154.44,162.01,169.65,163.84,185.82,204.87,175.7,197.99,212.88,81.78,97.58,104.56,116.04,138.78,153.29,148.17,171.94,189.93,85.34,103.54,113.56,76.36,99.28,109.39,95.16,150.26,195.34,92.2,119.22,186.38,81.92,128.01,160.47,83.7,118.67,151.74,152.34,195.78,213.51,139.2,175.63,194.2
19-04-2023 17:00,154.44,162.01,169.65,163.84,185.82,204.87,175.7,197.99,212.88,81.78,97.58,104.56,116.04,138.78,153.29,148.17,171.94,189.93,85.34,103.54,113.56,76.36,99.28,109.39,95.16,150.26,195.34,92.2,119.22,186.38,81.92,128.01,160.47,83.7,118.67,151.74,152.34,195.78,213.51,139.2,175.63,194.2
19-04-2023 18:00,34.33,47.94,51.32,25.96,56.54,59.8,28.22,58.45,64.38,22.98,40.59,42.09,19.94,34.64,35.34,25.85,44.84,45.96,25.33,43.25,44.58,23.48,39.15,40.47,27.66,47.78,49.33,26.1,45.12,46.75,26.53,43.23,44.67,28.37,44.45,48.06,35.75,59.41,61.22,32.95,53.91,55.46
19-04-2023 18:00,34.33,47.94,51.32,25.96,56.54,59.8,28.22,58.45,64.38,22.98,40.59,42.09,19.94,34.64,35.34,25.85,44.84,45.96,25.33,43.25,44.58,23.48,39.15,40.47,27.66,47.78,49.33,26.1,45.12,46.75,26.53,43.23,44.67,28.37,44.45,48.06,35.75,59.41,61.22,32.95,53.91,55.46
19-04-2023 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-04-2023 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-04-2023 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-04-2023 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-04-2023 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-04-2023 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-04-2023 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-04-2023 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-04-2023 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-04-2023 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 06:00,11.24,3.93,8.8,13.42,1.4,4.6,12.95,2.25,5.99,12.96,0.74,3.27,10.13,0.89,3.31,13.39,2.15,5.92,12.48,1.89,5.51,12.79,0.59,3.25,12.71,1.62,5.21,13.42,1.9,5.81,11.89,1.35,4.72,12.72,4.51,9.38,15.72,2.57,7.71,14.77,1.95,6.17
20-04-2023 06:00,11.24,3.93,8.8,13.42,1.4,4.6,12.95,2.25,5.99,12.96,0.74,3.27,10.13,0.89,3.31,13.39,2.15,5.92,12.48,1.89,5.51,12.79,0.59,3.25,12.71,1.62,5.21,13.42,1.9,5.81,11.89,1.35,4.72,12.72,4.51,9.38,15.72,2.57,7.71,14.77,1.95,6.17
20-04-2023 07:00,97.26,49.28,88.46,104.92,66.47,80.72,98.11,66.25,80.3,106.76,63.82,77.23,79.82,47.32,56.99,103.88,68.99,82.97,92.53,61.7,74.07,106.27,63.9,76.68,92.61,58.97,73.42,101.23,67.56,81.32,94.85,61.72,75.06,97.94,75.45,89.73,122.45,83.36,100.09,119.31,78.76,95.03
20-04-2023 07:00,97.26,49.28,88.46,104.92,66.47,80.72,98.11,66.25,80.3,106.76,63.82,77.23,79.82,47.32,56.99,103.88,68.99,82.97,92.53,61.7,74.07,106.27,63.9,76.68,92.61,58.97,73.42,101.23,67.56,81.32,94.85,61.72,75.06,97.94,75.45,89.73,122.45,83.36,100.09,119.31,78.76,95.03
20-04-2023 08:00,226.59,174.9,193.3,248.6,204,222.76,236.9,198.06,214.61,252.21,202.39,221.68,183.36,148.72,163.31,242.18,201.24,220.4,221.1,182.3,200.44,245.7,193.02,212.48,218.76,177.45,197.09,233.81,194.21,213.28,222.72,180.65,199.99,230.87,202.88,220.79,285.85,234.56,259.01,275.32,224.06,247.23
20-04-2023 08:00,226.59,174.9,193.3,248.6,204,222.76,236.9,198.06,214.61,252.21,202.39,221.68,183.36,148.72,163.31,242.18,201.24,220.4,221.1,182.3,200.44,245.7,193.02,212.48,218.76,177.45,197.09,233.81,194.21,213.28,222.72,180.65,199.99,230.87,202.88,220.79,285.85,234.56,259.01,275.32,224.06,247.23
20-04-2023 09:00,394.05,370.78,389.71,408.29,357.95,379.3,392.74,350.27,373.8,408.08,354.45,375.14,298.83,259.18,274.96,396.58,349.1,371.78,369.24,323.75,344.8,403.33,344.3,363.94,368.7,320.54,339.58,389.16,341,360.83,362.91,317.1,334.18,378.69,344.33,367.43,461.87,408.58,430.36,442.93,389.37,410.45
20-04-2023 09:00,394.05,370.78,389.71,408.29,357.95,379.3,392.74,350.27,373.8,408.08,354.45,375.14,298.83,259.18,274.96,396.58,349.1,371.78,369.24,323.75,344.8,403.33,344.3,363.94,368.7,320.54,339.58,389.16,341,360.83,362.91,317.1,334.18,378.69,344.33,367.43,461.87,408.58,430.36,442.93,389.37,410.45
20-04-2023 10:00,573.48,544.53,566.39,573.2,527.8,541.76,562.13,516.75,532.4,574.91,521.24,537.36,406.6,373.17,381.75,549.31,506.46,522.42,517.06,473.04,485.61,551.73,500.5,514.06,521.54,475.05,488.97,545.24,497.41,510.05,492.44,454.56,474.12,521.87,486.67,508.34,632.21,586.05,606.86,608.32,561.99,582
20-04-2023 10:00,573.48,544.53,566.39,573.2,527.8,541.76,562.13,516.75,532.4,574.91,521.24,537.36,406.6,373.17,381.75,549.31,506.46,522.42,517.06,473.04,485.61,551.73,500.5,514.06,521.54,475.05,488.97,545.24,497.41,510.05,492.44,454.56,474.12,521.87,486.67,508.34,632.21,586.05,606.86,608.32,561.99,582
20-04-2023 11:00,733.11,693.34,727.31,716.06,666.01,685.69,703.36,662.34,685.66,712.27,655.57,674.66,493.45,467.71,476.19,672.25,630.34,655.23,649.46,614.03,631.98,677.61,638.07,651.83,659.01,616.31,632.01,676.65,636.35,649.07,620.31,581.81,593.97,669.4,641.4,678.6,804.11,749,774.57,761.76,711.73,732.49
20-04-2023 11:00,733.11,693.34,727.31,716.06,666.01,685.69,703.36,662.34,685.66,712.27,655.57,674.66,493.45,467.71,476.19,672.25,630.34,655.23,649.46,614.03,631.98,677.61,638.07,651.83,659.01,616.31,632.01,676.65,636.35,649.07,620.31,581.81,593.97,669.4,641.4,678.6,804.11,749,774.57,761.76,711.73,732.49
20-04-2023 12:00,841.13,808.24,868.86,816.38,793.09,850.54,846.63,793,836.75,834.8,791.12,832.6,581.69,551.05,575.49,798.03,750.49,795.01,765.08,729.58,762.32,778.15,744.04,777.58,793.93,741.43,790.54,807.87,752.13,791.11,732.07,682.28,731.52,787.68,736.87,787.38,957.17,893.09,980.72,890.53,840.88,916.65
20-04-2023 12:00,841.13,808.24,868.86,816.38,793.09,850.54,846.63,793,836.75,834.8,791.12,832.6,581.69,551.05,575.49,798.03,750.49,795.01,765.08,729.58,762.32,778.15,744.04,777.58,793.93,741.43,790.54,807.87,752.13,791.11,732.07,682.28,731.52,787.68,736.87,787.38,957.17,893.09,980.72,890.53,840.88,916.65
20-04-2023 13:00,860.37,865.34,931.91,693,802.69,896.92,719.98,807.97,842.91,679.27,791.56,880.5,481.2,558.58,617.96,647.95,763.24,851.33,593.66,725.66,795.45,604.49,767.35,806.73,653.44,746.27,793.75,588.83,738.69,788.27,685.38,680.35,726.68,740.44,724.34,797.35,924.52,896.77,952.15,854.43,840.14,901.1
20-04-2023 13:00,860.37,865.34,931.91,693,802.69,896.92,719.98,807.97,842.91,679.27,791.56,880.5,481.2,558.58,617.96,647.95,763.24,851.33,593.66,725.66,795.45,604.49,767.35,806.73,653.44,746.27,793.75,588.83,738.69,788.27,685.38,680.35,726.68,740.44,724.34,797.35,924.52,896.77,952.15,854.43,840.14,901.1
20-04-2023 14:00,634.21,352.97,558.82,628.78,536.22,668.86,645.72,590.77,698.66,592.54,470.53,646.93,421.89,354.27,480.79,573.12,523.78,637.15,565.01,503.54,636.19,561.09,413.49,591.7,581.28,486.84,623.9,572.01,504.64,642.64,510.02,411.63,537.78,574.98,543.48,574.1,662.94,579.06,697.02,616.85,519.75,650.39
20-04-2023 14:00,634.21,352.97,558.82,628.78,536.22,668.86,645.72,590.77,698.66,592.54,470.53,646.93,421.89,354.27,480.79,573.12,523.78,637.15,565.01,503.54,636.19,561.09,413.49,591.7,581.28,486.84,623.9,572.01,504.64,642.64,510.02,411.63,537.78,574.98,543.48,574.1,662.94,579.06,697.02,616.85,519.75,650.39
20-04-2023 15:00,500.29,535.2,591.62,532.37,570.7,618.32,538.5,578.97,611.89,478.63,531.9,580.05,371.52,401.48,429.9,471.9,534.76,585.77,482.76,518.2,543.79,445.46,511.08,574.07,501.26,561.64,603.44,479.13,529.76,555.38,434.72,529.85,566.15,462.91,531.78,576.15,570.45,686.21,739.06,522.15,626,659.91
20-04-2023 15:00,500.29,535.2,591.62,532.37,570.7,618.32,538.5,578.97,611.89,478.63,531.9,580.05,371.52,401.48,429.9,471.9,534.76,585.77,482.76,518.2,543.79,445.46,511.08,574.07,501.26,561.64,603.44,479.13,529.76,555.38,434.72,529.85,566.15,462.91,531.78,576.15,570.45,686.21,739.06,522.15,626,659.91
20-04-2023 16:00,261.91,301.81,325.62,274,332.51,351.07,296.15,340.41,354.59,139.57,211.31,335.52,203.76,245.02,277.02,264.08,307.26,333.23,261.52,307.75,334.8,375.27,471.9,499.04,288.92,330.92,360.16,271.48,313.74,343.52,231.79,276.52,297.53,244.99,270.75,294.11,309.95,362.53,392.76,281.88,331.5,360.64
20-04-2023 16:00,261.91,301.81,325.62,274,332.51,351.07,296.15,340.41,354.59,139.57,211.31,335.52,203.76,245.02,277.02,264.08,307.26,333.23,261.52,307.75,334.8,375.27,471.9,499.04,288.92,330.92,360.16,271.48,313.74,343.52,231.79,276.52,297.53,244.99,270.75,294.11,309.95,362.53,392.76,281.88,331.5,360.64
20-04-2023 17:00,69.95,84.57,122.98,64.34,116.38,168.82,62.38,107.01,166.1,55.79,79.79,94.4,42.26,88.56,129.57,55.83,101.74,152.61,52.39,78.54,101.97,51.8,238.27,448.32,52.54,97.44,160.05,52.5,82.42,149.22,47.73,89.08,132.16,49.29,71.21,115.82,63.02,114.35,187.2,57.56,110.23,172.8
20-04-2023 17:00,69.95,84.57,122.98,64.34,116.38,168.82,62.38,107.01,166.1,55.79,79.79,94.4,42.26,88.56,129.57,55.83,101.74,152.61,52.39,78.54,101.97,51.8,238.27,448.32,52.54,97.44,160.05,52.5,82.42,149.22,47.73,89.08,132.16,49.29,71.21,115.82,63.02,114.35,187.2,57.56,110.23,172.8
20-04-2023 18:00,8.61,26.49,44.11,9.14,44.28,53.56,9.66,41,55.1,7.22,35.29,42.09,5.94,28.98,34.36,8.51,35.24,43,7.76,32.67,38.98,6.94,35.32,45.56,7.57,36.54,43.04,7.36,34.62,41.8,6.56,33.23,39.46,7.74,24.78,40.21,10.22,43.29,54.47,8.73,40.86,49.42
20-04-2023 18:00,8.61,26.49,44.11,9.14,44.28,53.56,9.66,41,55.1,7.22,35.29,42.09,5.94,28.98,34.36,8.51,35.24,43,7.76,32.67,38.98,6.94,35.32,45.56,7.57,36.54,43.04,7.36,34.62,41.8,6.56,33.23,39.46,7.74,24.78,40.21,10.22,43.29,54.47,8.73,40.86,49.42
20-04-2023 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2023 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
